Epsilon: 0.5 min_samples: 100
Total Amount of Subjects: 12854
True Positives: 0  False Positives: 4550  Positives Total: 4550
True Negatives: 8176  False Negatives: 128  Total Negatives: 8304
Precision: 0.00% Recall: 0.00% F1-Score: 0.00

[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent333'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateStudent54'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor5/Publication7'), -1]
[rdflib.term.URIRef('http://www.University908.edu'), 2]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateStudent49'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssistantProfessor5/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssistantProfessor7/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor8'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor11'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent346'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateCourse26'), 3]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent109'), 0]
[rdflib.term.URIRef('http://www.University4.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateStudent103'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent90'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent63'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateStudent83'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent243'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent118'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssistantProfessor2/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Course13'), 1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent136'), 0]
[rdflib.term.URIRef('http://www.University610.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent120'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent84'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent334'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Course58'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor1'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent122'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent333'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course48'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent103'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/ResearchGroup14'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent217'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent113'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent250'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent207'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor7/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent18'), 0]
[rdflib.term.URIRef('http://www.University901.edu'), 2]
[rdflib.term.URIRef('http://www.Department2.University0.edu/ResearchGroup8'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent428'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor8/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent115'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent320'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/Lecturer1/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent393'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/FullProfessor4/Publication19'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor7/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssistantProfessor6/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateCourse49'), 3]
[rdflib.term.URIRef('http://www.University442.edu'), 2]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor5/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent68'), 0]
[rdflib.term.URIRef('http://www.University533.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course32'), 1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/Course44'), 1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateCourse20'), 3]
[rdflib.term.URIRef('http://www.Department10.University0.edu/Course40'), 1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateCourse50'), 3]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent106'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateCourse9'), 3]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor2/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent200'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent348'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent141'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssistantProfessor9/Publication3'), -1]
[rdflib.term.URIRef('http://www.University721.edu'), 2]
[rdflib.term.URIRef('http://www.University962.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor4'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/Course49'), 1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/ResearchGroup0'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor0/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor4/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent313'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor2'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor0/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent113'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor9/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateStudent89'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor5/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/Lecturer0/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateStudent72'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent97'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent159'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent108'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor8/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor7/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor11/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent106'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent30'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor8/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent184'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent290'), 0]
[rdflib.term.URIRef('http://www.University194.edu'), 2]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor10/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent344'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateCourse21'), 3]
[rdflib.term.URIRef('http://www.University802.edu'), 2]
[rdflib.term.URIRef('http://www.University243.edu'), 2]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssistantProfessor5/Publication6'), -1]
[rdflib.term.URIRef('http://www.University964.edu'), 2]
[rdflib.term.URIRef('http://www.University871.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor10/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor9/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/Course23'), 1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor6/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor7/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateCourse26'), 3]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent386'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor7/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor8/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent353'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent235'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent190'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent163'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor6/Publication4'), -1]
[rdflib.term.URIRef('http://www.University767.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent302'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor0/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent149'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent243'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor6/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent239'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor10/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/Course5'), 1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent269'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent102'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent136'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent195'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent172'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/FullProfessor5/Publication16'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor5/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent46'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent118'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent233'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent136'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent26'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent334'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor1/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent246'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor2/Publication16'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent99'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent408'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/FullProfessor0/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateStudent58'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateStudent102'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent186'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent254'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateCourse36'), 3]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateCourse7'), 3]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor5/Publication17'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent400'), 0]
[rdflib.term.URIRef('http://www.University105.edu'), 2]
[rdflib.term.URIRef('http://www.University166.edu'), 2]
[rdflib.term.URIRef('http://www.Department12.University0.edu/Course2'), 1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent456'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor10/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor7/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateStudent84'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent106'), 0]
[rdflib.term.URIRef('http://www.University167.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor6/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent151'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent268'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/FullProfessor0/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor1/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor1/Publication15'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent139'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/Course6'), 1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent160'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent46'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent34'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor7/Publication9'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor0/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor8/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent10'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/FullProfessor3/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent161'), 0]
[rdflib.term.URIRef('http://www.University889.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent117'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor8/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor0/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssistantProfessor1/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent205'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssistantProfessor4/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent265'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor10/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent146'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor11/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssistantProfessor2/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent372'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent174'), 0]
[rdflib.term.URIRef('http://www.University587.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssistantProfessor7/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent306'), 0]
[rdflib.term.URIRef('http://www.University469.edu'), 2]
[rdflib.term.URIRef('http://www.Department13.University0.edu/Lecturer2/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent81'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssistantProfessor6/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/FullProfessor0/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/FullProfessor7/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent361'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor5/Publication15'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/Course48'), 1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor5/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssociateProfessor6/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor4/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor13/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssistantProfessor2/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent256'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent159'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent266'), 0]
[rdflib.term.URIRef('http://www.University375.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateCourse21'), 3]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent85'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent87'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Lecturer3/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor0/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent138'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateCourse53'), 3]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent396'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent19'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent234'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor1/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor8/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent6'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateStudent47'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent320'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor12/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent207'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent59'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor0/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateCourse0'), 3]
[rdflib.term.URIRef('http://www.University554.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor6/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/ResearchGroup2'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor9/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/GraduateCourse10'), 3]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent263'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssistantProfessor0/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor4/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/FullProfessor0/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor3/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor11/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor4/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor4/Publication8'), -1]
[rdflib.term.URIRef('http://www.University234.edu'), 2]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent17'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor4/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssociateProfessor10/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor8/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent87'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent189'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent120'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateCourse36'), 3]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateCourse36'), 3]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor4/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateCourse29'), 3]
[rdflib.term.URIRef('http://www.University570.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent248'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent97'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent272'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent352'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssistantProfessor5/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateCourse12'), 3]
[rdflib.term.URIRef('http://www.University912.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor1/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/Course45'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor6/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent118'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent140'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent299'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor1'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent376'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course47'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateStudent99'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent17'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent24'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor10/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor1/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor1/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/Course30'), 1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent43'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent188'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateCourse4'), 3]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent271'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor6/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor11/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/FullProfessor7/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent104'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateStudent77'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssistantProfessor3/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor4/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateStudent75'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor0/Publication14'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent121'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor13/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course54'), 1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent158'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/GraduateCourse40'), 3]
[rdflib.term.URIRef('http://www.University840.edu'), 2]
[rdflib.term.URIRef('http://www.Department12.University0.edu/Course11'), 1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent39'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssistantProfessor1/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent39'), 0]
[rdflib.term.URIRef('http://www.University989.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent140'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent25'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssistantProfessor10/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssistantProfessor1/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent469'), 0]
[rdflib.term.URIRef('http://www.University843.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssociateProfessor3/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor0/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor3/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor2/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor3/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssociateProfessor6/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent102'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent88'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent65'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent40'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent178'), 0]
[rdflib.term.URIRef('http://www.University875.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent268'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateCourse53'), 3]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent325'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent52'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent126'), 0]
[rdflib.term.URIRef('http://www.University232.edu'), 2]
